seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
24765,2014,3884,Jeff Teague,NA,PG,25,5,NBA,ATL,79,79,2542,6.5,14.7,0.438,1,3.2,0.329,5.4,11.5,0.469,4.5,5.3,0.846,0.5,2.5,2.9,7.5,1.3,0.2,3.3,2.2,18.5
24766,2014,4174,Jeff Withey,NA,C,23,1,NBA,NOP,58,4,684,3.6,6.8,0.535,0,0.1,0,3.6,6.7,0.539,2.7,3.8,0.712,2.6,5.3,7.9,1.4,0.8,2.6,1.1,3.8,10
24767,2014,3949,Jeremy Evans,NA,SF,26,4,NBA,UTA,66,4,1209,5.2,9.9,0.527,0,0.1,0,5.2,9.8,0.53,1.5,2.2,0.68,3.6,5.7,9.2,1.3,1.3,1.4,1.2,4.1,11.9
24768,2014,4096,Jeremy Lamb,NA,SG,21,2,NBA,OKC,78,0,1538,6.2,14.3,0.432,2.1,5.8,0.356,4.1,8.5,0.483,1.2,1.5,0.797,0.6,3.8,4.4,2.7,1.3,0.6,1.4,3.3,15.6
24769,2014,3950,Jeremy Lin,NA,PG,25,4,NBA,HOU,71,33,2054,5.2,11.6,0.446,1.4,4,0.358,3.7,7.6,0.492,3.8,4.6,0.823,0.6,2.7,3.3,5.2,1.2,0.5,3.1,2.9,15.6
24770,2014,4018,Jeremy Tyler,NA,C,22,3,NBA,NYK,41,0,398,5.4,10.5,0.517,0,0,NA,5.4,10.5,0.517,2.4,4.3,0.542,3.4,6.4,9.9,0.7,0.5,1.8,2.4,6.3,13.2
24771,2014,2993,Jermaine O'Neal,NA,PF,35,18,NBA,GSW,44,13,883,5.1,10.1,0.504,0,0,NA,5.1,10.1,0.504,4,5.4,0.75,3.5,6.4,9.9,1,0.6,1.6,2.1,4.2,14.2
24772,2014,3826,Jerryd Bayless,NA,PG,25,6,NBA,TOT,72,19,1686,5.3,13.2,0.402,1.6,4.5,0.358,3.7,8.6,0.425,2,2.5,0.797,0.5,2.6,3.1,4.1,1.3,0.2,1.8,3.4,14.2
24773,2014,3826,Jerryd Bayless,NA,PG,25,6,NBA,MEM,31,5,650,5,13.2,0.377,1.4,4.6,0.301,3.6,8.6,0.417,2.5,3.2,0.789,0.4,2.8,3.3,3.7,1.1,0.3,1.2,4,13.8
24774,2014,3826,Jerryd Bayless,NA,PG,25,6,NBA,BOS,41,14,1036,5.5,13.1,0.418,1.8,4.5,0.395,3.7,8.7,0.43,1.7,2.1,0.803,0.5,2.5,3,4.4,1.4,0.1,2.1,3.1,14.5
24775,2014,4022,Jimmer Fredette,NA,SG,24,3,NBA,TOT,49,0,519,7.4,15.7,0.471,2.8,5.8,0.476,4.6,9.9,0.469,1.3,1.5,0.905,0.6,3.1,3.6,4.4,1,0.2,3.3,2.4,18.9
24776,2014,4022,Jimmer Fredette,NA,SG,24,3,NBA,SAC,41,0,463,7.3,15.4,0.475,2.8,5.7,0.493,4.5,9.7,0.464,1.3,1.5,0.895,0.5,3,3.5,4.7,1.1,0.2,3.4,2.2,18.7
24777,2014,4022,Jimmer Fredette,NA,SG,24,3,NBA,CHI,8,0,56,8.4,18.6,0.448,2.6,7.1,0.364,5.8,11.6,0.5,1.3,1.3,1,0.6,3.9,4.5,1.9,0,0,2.6,4.5,20.6
24778,2014,4023,Jimmy Butler,NA,SG,24,3,NBA,CHI,67,67,2591,3.8,9.6,0.397,0.9,3.3,0.283,2.9,6.3,0.457,3.6,4.7,0.769,1.2,3.4,4.6,2.4,1.8,0.5,1.4,1.5,12.2
24779,2014,3763,Joakim Noah,NA,C,28,7,NBA,CHI,80,80,2820,4.9,10.2,0.475,0,0,0,4.9,10.2,0.476,3.2,4.3,0.737,3.6,7.9,11.5,5.5,1.3,1.5,2.5,3.1,12.9
24780,2014,3886,Jodie Meeks,NA,SG,26,5,NBA,LAL,77,70,2556,5.8,12.6,0.463,2.3,5.7,0.401,3.5,6.9,0.514,3.1,3.6,0.857,0.4,2.3,2.7,1.9,1.6,0.1,1.6,1.7,17
24781,2014,3327,Joe Johnson,NA,SG,32,13,NBA,BRK,79,79,2575,6.5,14.2,0.454,2.3,5.6,0.401,4.2,8.6,0.489,2.2,2.7,0.815,0.7,3.1,3.8,3,0.7,0.1,1.7,1.8,17.4
24782,2014,3764,Joel Anthony,NA,C,31,7,NBA,TOT,33,0,186,2.3,6.2,0.375,0,0,NA,2.3,6.2,0.375,0.8,1.5,0.5,2.9,4.5,7.4,0.4,0.6,2.3,0.6,3.3,5.4
24783,2014,3764,Joel Anthony,NA,C,31,7,NBA,MIA,12,0,37,1.9,5.8,0.333,0,0,NA,1.9,5.8,0.333,1.9,1.9,1,1.9,4.9,6.8,0,0,3.9,1,3.9,5.8
24784,2014,3764,Joel Anthony,NA,C,31,7,NBA,BOS,21,0,149,2.4,6.3,0.385,0,0,NA,2.4,6.3,0.385,0.5,1.4,0.333,3.1,4.3,7.5,0.5,0.7,1.9,0.5,3.1,5.3
24785,2014,4097,Joel Freeland,NA,C,26,2,NBA,POR,52,0,727,3.8,8,0.475,0,0.1,0,3.8,7.9,0.481,1,1.4,0.69,4.4,5.9,10.3,1.8,0.5,1.1,1.6,4.7,8.6
24786,2014,4098,John Henson,NA,PF,23,2,NBA,MIL,70,23,1856,6.7,12.4,0.538,0,0,0,6.7,12.4,0.539,1.8,3.4,0.514,3.3,6.3,9.6,2.2,0.8,2.3,2.2,3.6,15.1
24787,2014,4099,John Jenkins,NA,SG,22,2,NBA,ATL,13,0,158,3.6,9.6,0.381,0.9,4.1,0.222,2.7,5.5,0.5,0.9,0.9,1,0.7,4.3,5,2.5,0.2,0.2,2.5,2.5,9.1
24788,2014,3612,John Lucas III,NA,PG,31,6,NBA,UTA,42,6,591,3.8,11.6,0.326,1.5,5.1,0.298,2.3,6.5,0.349,0.6,1,0.625,0.7,1.6,2.4,2.6,0.9,0,1.3,2.5,9.7
24789,2014,3393,John Salmons,NA,SG-SF,34,12,NBA,TOT,78,8,1726,3.1,8.6,0.363,1.3,3.4,0.387,1.8,5.2,0.348,0.8,1.1,0.769,0.4,3,3.4,3.1,1,0.4,1.1,2.6,8.4
24790,2014,3393,John Salmons,NA,SF,34,12,NBA,SAC,18,8,445,3.3,9.5,0.35,1.3,3.4,0.381,2,6.1,0.333,0.6,0.6,1,0.6,3.1,3.7,3.6,1,0.6,1.1,2.6,8.5
24791,2014,3393,John Salmons,NA,SG,34,12,NBA,TOR,60,0,1281,3.1,8.3,0.368,1.3,3.4,0.388,1.7,4.9,0.354,0.9,1.3,0.733,0.3,3,3.3,2.9,1,0.3,1.1,2.6,8.4
24792,2014,3951,John Wall,NA,PG,23,4,NBA,WAS,82,82,2980,7,16.2,0.433,1.3,3.7,0.351,5.7,12.4,0.458,3.8,4.8,0.805,0.5,3.6,4,8.7,1.8,0.5,3.6,2.6,19.1
24793,2014,4024,Jon Leuer,NA,PF,24,3,NBA,MEM,49,0,642,6.8,13.8,0.492,1.3,2.7,0.469,5.5,11,0.497,2.1,2.6,0.787,2.1,6.8,8.9,1.1,1,0.7,1.5,3.5,16.9
24794,2014,3888,Jonas Jerebko,NA,PF,26,4,NBA,DET,64,0,741,4.8,10.1,0.471,1.5,3.6,0.419,3.3,6.5,0.5,2.1,2.9,0.729,2.5,6,8.5,1.9,1,0.3,2.1,4.1,13.1
24795,2014,4100,Jonas Valančiūnas,NA,C,21,2,NBA,TOR,81,81,2282,5.7,10.7,0.531,0,0,0,5.7,10.6,0.532,3.1,4.1,0.762,3.6,7.7,11.3,0.9,0.4,1.1,2.1,3.9,14.5
24796,2014,3952,Jordan Crawford,NA,SG-PG,25,4,NBA,TOT,81,35,1859,6.3,15.3,0.415,1.7,5.5,0.316,4.6,9.7,0.471,2.8,3.3,0.864,0.5,3,3.5,5.4,0.9,0.1,2.6,2.3,17.2
24797,2014,3952,Jordan Crawford,NA,PG,25,4,NBA,BOS,39,35,1198,5.6,13.7,0.413,1.5,4.7,0.318,4.1,9,0.463,3.3,3.8,0.873,0.5,3.1,3.6,6.7,1,0.1,2.5,2.3,16.1
24798,2014,3952,Jordan Crawford,NA,SG,25,4,NBA,GSW,42,0,661,7.6,18.1,0.417,2.2,7,0.313,5.4,11.2,0.483,2,2.3,0.837,0.5,2.9,3.4,3.1,0.7,0.1,2.7,2.4,19.3
24799,2014,3679,Jordan Farmar,NA,PG,27,7,NBA,LAL,41,5,912,6,14.4,0.415,2.8,6.3,0.438,3.2,8.1,0.397,1.7,2.3,0.746,0.8,3.3,4.1,7.9,1.5,0.3,3.7,2.6,16.4
24800,2014,4025,Jordan Hamilton,NA,SF,23,3,NBA,TOT,60,12,1019,5.2,13.3,0.391,2.5,7,0.354,2.7,6.3,0.433,1.4,1.8,0.784,1.1,5.7,6.9,1.8,1.6,0.7,1.6,2.4,14.3
24801,2014,4025,Jordan Hamilton,NA,SF,23,3,NBA,DEN,39,11,670,5.3,13.6,0.39,2.4,6.9,0.349,2.9,6.7,0.432,1.2,1.7,0.742,1.2,5.9,7.1,1.8,1.7,0.7,1.5,1.7,14.3
24802,2014,4025,Jordan Hamilton,NA,SF,23,3,NBA,HOU,21,1,349,5,12.6,0.393,2.6,7.1,0.362,2.4,5.5,0.434,1.8,2.1,0.85,0.9,5.4,6.3,1.9,1.3,0.7,2,3.7,14.2
24803,2014,3890,Jordan Hill,NA,PF,26,5,NBA,LAL,72,32,1500,6.9,12.5,0.549,0,0,0,6.9,12.5,0.55,3,4.3,0.685,4.7,8.2,12.8,1.3,0.7,1.5,1.8,4.1,16.7
24804,2014,4175,Jorge Gutiérrez,NA,PG,25,1,NBA,BRK,15,2,244,3.7,8,0.463,0.4,1.8,0.25,3.2,6.2,0.524,1.3,1.8,0.75,0.4,2.8,3.2,4.4,1.5,0.1,2.1,5.5,9.1
24805,2014,3534,Josh Childress,NA,SF,30,8,NBA,NOP,4,0,24,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4.5,4.5,3,1.5,0,1.5,1.5,0
24806,2014,4027,Josh Harrellson,NA,C,24,3,NBA,DET,32,0,317,4.3,9.3,0.463,1.4,3.5,0.387,3,5.8,0.51,0.6,0.8,0.714,3.4,5.2,8.6,1.7,0.7,1.7,1.1,5,10.6
24807,2014,3765,Josh McRoberts,NA,PF,26,7,NBA,CHA,78,78,2360,3.8,8.6,0.436,1.6,4.4,0.361,2.2,4.2,0.516,0.9,1.3,0.729,1.3,4.4,5.7,5.1,0.9,0.7,1.3,2.9,10.1
24808,2014,3613,Josh Powell,NA,PF,31,7,NBA,HOU,1,0,19,3.8,11.4,0.333,0,0,NA,3.8,11.4,0.333,0,0,NA,0,9.5,9.5,0,0,1.9,1.9,1.9,7.6
24809,2014,3535,Josh Smith,NA,SF,28,10,NBA,DET,77,76,2730,6.8,16.3,0.419,0.9,3.5,0.264,5.9,12.8,0.462,2.1,4,0.532,1.3,5.5,6.9,3.3,1.4,1.5,2.6,2.6,16.7
24810,2014,3614,José Calderón,NA,PG,32,9,NBA,DAL,81,81,2468,5,10.9,0.456,2.8,6.2,0.449,2.2,4.7,0.464,0.8,0.9,0.825,0.4,2.4,2.8,5.5,1,0.2,1.5,2,13.5
24811,2014,3891,Jrue Holiday,NA,PG,23,5,NBA,NOP,34,34,1143,6.4,14.3,0.447,0.9,2.4,0.39,5.4,11.9,0.459,1.6,2,0.81,0.9,3.6,4.5,8.4,1.8,0.4,3.3,2.9,15.3
24812,2014,4029,Julyan Stone,NA,SG,25,3,NBA,TOR,21,0,120,2.1,5.1,0.412,0.6,2.4,0.25,1.5,2.7,0.556,0.6,0.9,0.667,0.6,5.4,6,3.6,0.9,0,1.5,3.9,5.4
24813,2014,4176,Justin Hamilton,NA,C,23,1,NBA,TOT,8,0,72,4.5,10,0.45,1.5,4.5,0.333,3,5.5,0.545,2.5,2.5,1,2,1.5,3.5,0,2.5,0,2,4,13
24814,2014,4176,Justin Hamilton,NA,C,23,1,NBA,CHA,1,0,4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,9,0,9,0,0
24815,2014,4176,Justin Hamilton,NA,C,23,1,NBA,MIA,7,0,68,4.8,10.6,0.45,1.6,4.8,0.333,3.2,5.8,0.545,2.6,2.6,1,2.1,1.6,3.7,0,2.1,0,1.6,4.2,13.8
24816,2014,4032,Kawhi Leonard,NA,SF,22,3,NBA,SAS,66,65,1923,6.3,12.1,0.522,1.3,3.4,0.379,5,8.7,0.579,1.9,2.4,0.802,1.4,6.3,7.7,2.5,2.1,0.9,1.5,2.4,15.8
24817,2014,3456,Keith Bogans,NA,SG,33,11,NBA,BOS,6,0,55,2,3.9,0.5,2,3.9,0.5,0,0,NA,2,2,1,0,2,2,2,0.7,0,0.7,1.3,7.9
24818,2014,4177,Kelly Olynyk,NA,C,22,1,NBA,BOS,70,9,1400,6,12.9,0.466,1,2.9,0.351,5,10,0.5,2.5,3.1,0.811,3.6,5.8,9.4,2.8,0.9,0.7,2.7,5.8,15.6
24819,2014,4034,Kemba Walker,NA,PG,23,3,NBA,CHA,73,73,2614,6.2,15.7,0.393,1.5,4.5,0.333,4.7,11.2,0.417,3.9,4.6,0.837,0.5,3.7,4.2,6.2,1.2,0.4,2.3,1.8,17.8
24820,2014,4103,Kendall Marshall,NA,PG,22,2,NBA,LAL,54,45,1564,3.9,9.6,0.406,1.6,4.1,0.399,2.3,5.5,0.411,0.4,0.8,0.528,0.3,3.2,3.6,11,1.1,0.1,3.5,1.7,9.9
24821,2014,3458,Kendrick Perkins,NA,C,29,11,NBA,OKC,62,62,1207,2.6,5.8,0.451,0,0,0,2.6,5.7,0.453,1.1,2,0.552,2.4,6.7,9.1,2,0.8,1,2.7,5.3,6.3
24822,2014,4035,Kenneth Faried,NA,PF,24,3,NBA,DEN,80,77,2178,7.4,13.6,0.545,0,0,0,7.4,13.5,0.547,3.3,5.1,0.65,3.9,7.4,11.3,1.6,1.2,1.1,2.2,3.2,18.1
24823,2014,4104,Kent Bazemore,NA,SG,24,2,NBA,TOT,67,15,911,5.8,13.6,0.429,1.7,5.1,0.336,4.1,8.5,0.484,2.6,4.3,0.606,0.4,4.2,4.6,3.6,1.7,0.5,3.1,4,15.9
24824,2014,4104,Kent Bazemore,NA,SG,24,2,NBA,GSW,44,0,268,4.8,13,0.371,1.3,5.2,0.256,3.5,7.8,0.448,2.6,4.8,0.528,0.7,4.7,5.4,2.7,1.6,0.8,3.8,5.6,13.6
24825,2014,4104,Kent Bazemore,NA,SG,24,2,NBA,LAL,23,15,643,6.2,13.8,0.451,1.8,5,0.371,4.4,8.8,0.497,2.6,4.1,0.644,0.3,4,4.3,4,1.7,0.4,2.9,3.4,16.9
24826,2014,4178,Kentavious Caldwell-Pope,NA,SG,20,1,NBA,DET,80,41,1583,4.1,10.5,0.396,1.3,4.2,0.319,2.8,6.3,0.447,1.1,1.4,0.77,0.9,2.7,3.5,1.3,1.7,0.3,0.6,3.3,10.7
24827,2014,3264,Kenyon Martin,NA,PF,36,14,NBA,NYK,32,15,633,3.6,7,0.512,0,0.1,0,3.6,6.9,0.516,0.6,1.1,0.579,2,5.6,7.6,2.8,1.4,1.5,1.5,4.8,7.8
24828,2014,3770,Kevin Durant,NA,SF,25,7,NBA,OKC,81,81,3122,9.8,19.5,0.503,2.2,5.7,0.391,7.6,13.8,0.549,8.1,9.3,0.873,0.7,6.2,6.9,5.1,1.2,0.7,3.3,2,29.9
24829,2014,2936,Kevin Garnett,NA,C,37,19,NBA,BRK,54,54,1109,5.1,11.6,0.441,0,0.1,0,5.1,11.5,0.445,1.2,1.5,0.809,1.9,9.7,11.6,2.7,1.4,1.3,2.2,4,11.4
24830,2014,3830,Kevin Love,NA,PF,25,6,NBA,MIN,77,77,2797,8.4,18.3,0.457,2.4,6.5,0.376,5.9,11.8,0.502,6.7,8.1,0.821,2.9,9.5,12.4,4.4,0.8,0.5,2.5,1.8,25.9
24831,2014,3537,Kevin Martin,NA,SG,30,10,NBA,MIN,68,68,2177,7.3,16.9,0.43,1.9,4.9,0.387,5.4,12,0.448,5,5.6,0.891,0.6,2.8,3.4,2,1.1,0.1,1.8,2,21.5
24832,2014,3953,Kevin Séraphin,NA,C,24,4,NBA,WAS,53,1,578,6.9,13.7,0.505,0,0,NA,6.9,13.7,0.505,1.7,1.9,0.871,3.3,4.7,8,1.1,0.2,1.6,2.6,6.4,15.5
24833,2014,4107,Khris Middleton,NA,SF,22,2,NBA,MIL,82,64,2460,5.5,12.5,0.44,1.8,4.2,0.414,3.7,8.3,0.454,1.7,2,0.861,0.9,3.7,4.5,2.5,1.2,0.3,1.8,3.6,14.5
24834,2014,3459,Kirk Hinrich,NA,PG,33,11,NBA,CHI,73,61,2116,4.1,10.5,0.393,1.4,4.1,0.351,2.7,6.4,0.419,1.6,2.1,0.76,0.5,2.7,3.3,4.9,1.4,0.4,2,3.5,11.3
24835,2014,4036,Klay Thompson,NA,SG,23,3,NBA,GSW,81,81,2868,7,15.8,0.444,2.8,6.7,0.417,4.2,9.1,0.464,1.8,2.3,0.795,0.5,2.6,3.1,2.3,0.9,0.5,1.7,2.9,18.7
24836,2014,3000,Kobe Bryant,NA,SG,35,18,NBA,LAL,6,6,177,6.3,14.8,0.425,0.6,3.3,0.188,5.7,11.6,0.491,3.7,4.3,0.857,0.4,4.9,5.3,7.7,1.4,0.2,6.9,1.8,16.9
24837,2014,3831,Kosta Koufos,NA,C,24,6,NBA,MEM,80,22,1349,6.1,12.2,0.495,0,0,NA,6.1,12.2,0.495,1.6,2.5,0.645,4.3,6.9,11.2,1,0.9,1.9,1.8,4.9,13.7
24838,2014,3539,Kris Humphries,NA,PF,28,10,NBA,BOS,69,30,1376,6,12.1,0.501,0,0.1,0,6,12,0.503,3.1,3.8,0.813,3.3,7.4,10.7,1.8,0.8,1.6,1.7,3.6,15.1
24839,2014,3461,Kyle Korver,NA,SG,32,11,NBA,ATL,71,71,2408,4.3,9.1,0.475,2.8,5.9,0.472,1.6,3.2,0.479,1.3,1.4,0.926,0.3,3.9,4.2,3.1,1,0.4,1.5,2.2,12.7
24840,2014,3685,Kyle Lowry,NA,PG,27,8,NBA,TOR,79,79,2862,5.7,13.6,0.423,2.4,6.3,0.38,3.4,7.3,0.46,3.9,4.8,0.813,1.1,3.5,4.6,7.4,1.5,0.2,2.4,3.4,17.8
24841,2014,4110,Kyle O'Quinn,NA,C,23,2,NBA,ORL,69,19,1188,5.6,11.2,0.501,0,0.1,0,5.6,11.2,0.505,1.7,2.5,0.687,3,8,11,2.4,1.2,2.7,2.4,5,13
24842,2014,4111,Kyle Singler,NA,SF,25,2,NBA,DET,82,36,2337,4.1,9.3,0.447,1.4,3.8,0.382,2.7,5.5,0.492,2.3,2.8,0.826,1.8,2.9,4.7,1.2,0.9,0.6,1.2,3.3,12.1
24843,2014,4037,Kyrie Irving,NA,PG,21,3,NBA,CLE,71,71,2496,7.7,17.8,0.43,1.8,5,0.358,5.9,12.9,0.458,4.2,4.9,0.861,0.7,3,3.7,6.2,1.6,0.3,2.7,2.4,21.3
24844,2014,3686,LaMarcus Aldridge,NA,PF,28,8,NBA,POR,69,69,2498,9.4,20.5,0.458,0,0.2,0.2,9.4,20.3,0.461,4.3,5.2,0.822,2.4,8.6,11,2.6,0.9,1,1.8,2.1,23.1
24845,2014,3954,Lance Stephenson,NA,SG,23,4,NBA,IND,78,78,2752,5.6,11.4,0.491,1.1,3.2,0.352,4.5,8.2,0.545,1.8,2.6,0.711,1.2,6.1,7.3,4.7,0.7,0.1,2.7,2.6,14.1
24846,2014,4038,Lance Thomas,NA,SF,25,3,NBA,NOP,5,0,42,1.7,7.7,0.222,0,0,NA,1.7,7.7,0.222,1.7,3.4,0.5,1.7,4.3,6,2.6,0,0,1.7,3.4,5.1
24847,2014,3955,Landry Fields,NA,SF,25,4,NBA,TOR,30,2,322,3,7.5,0.403,0,0.6,0,3,6.9,0.435,1.6,2.5,0.636,1.7,4.9,6.6,2.2,1.1,0.3,1.2,2.8,7.6
24848,2014,3957,Larry Sanders,NA,C,25,4,NBA,MIL,23,20,584,4.7,10,0.469,0,0.1,0,4.7,9.9,0.472,1.6,3.4,0.473,3.7,6.5,10.2,1.2,1.1,2.5,1.6,4.6,11
24849,2014,4039,Lavoy Allen,NA,PF,24,3,NBA,TOT,65,2,1072,4.5,10.1,0.447,0.1,0.4,0.154,4.4,9.6,0.46,1.1,1.7,0.66,4,6.4,10.4,2.4,0.8,1.1,1.5,4.2,10.2
24850,2014,4039,Lavoy Allen,NA,PF,24,3,NBA,PHI,51,2,960,4.4,10,0.44,0.1,0.5,0.154,4.3,9.5,0.455,1,1.5,0.675,4,6.4,10.4,2.4,0.8,1,1.5,4.3,9.9
24851,2014,4039,Lavoy Allen,NA,PF,24,3,NBA,IND,14,0,112,5.5,10.9,0.5,0,0,NA,5.5,10.9,0.5,1.9,3.2,0.6,4.2,6.8,10.9,1.9,0.6,1.9,1.3,3.5,12.9
24852,2014,3462,LeBron James,NA,PF,29,11,NBA,MIA,77,77,2902,9.5,16.8,0.567,1.4,3.8,0.379,8.1,13,0.622,5.4,7.3,0.75,1,5.6,6.6,6.1,1.5,0.3,3.3,1.6,25.9
24853,2014,3463,Leandro Barbosa,NA,PG,31,11,NBA,PHO,20,0,368,5.5,12.8,0.427,0.7,2.4,0.28,4.8,10.4,0.462,3,3.8,0.795,0.5,3.1,3.6,3.1,0.7,0.4,1.9,2.9,14.7
24854,2014,4179,Lorenzo Brown,NA,PG,23,1,NBA,PHI,26,0,224,4.2,13.8,0.302,0.5,4.8,0.1,3.7,9,0.411,1.4,2.1,0.692,1.3,3.2,4.5,6.6,2.1,0.5,2.6,3.1,10.3
24855,2014,3688,Lou Amundson,NA,PF,31,8,NBA,TOT,19,0,185,3.1,6.2,0.5,0,0,NA,3.1,6.2,0.5,1.2,4.7,0.25,5.4,5.3,10.7,1.2,1.8,2.1,2.7,9.5,7.4
24856,2014,3688,Lou Amundson,NA,PF,31,8,NBA,NOP,18,0,184,3.1,6.3,0.5,0,0,NA,3.1,6.3,0.5,1.2,4.7,0.25,5.5,5.3,10.8,1.2,1.8,2.2,2.7,9.6,7.4
24857,2014,3688,Lou Amundson,NA,PF,31,8,NBA,CHI,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
24858,2014,3619,Lou Williams,NA,PG,27,9,NBA,ATL,60,7,1445,4.9,12.3,0.4,2,5.8,0.342,2.9,6.5,0.45,3.8,4.5,0.849,0.2,2.8,3.1,5.2,1.1,0.1,2.3,1.6,15.6
24859,2014,3833,Luc Mbah a Moute,NA,PF-SF,27,6,NBA,TOT,64,7,1003,3.1,6.9,0.451,0.1,0.6,0.235,3,6.3,0.472,1.7,2.4,0.687,2,3.2,5.2,1.3,1.1,0.5,1.4,2.4,8
24860,2014,3833,Luc Mbah a Moute,NA,SF,27,6,NBA,SAC,9,5,196,2.8,5.9,0.469,0.2,0.6,0.333,2.6,5.3,0.483,1.7,2.4,0.692,1.7,3.3,5,2.8,1.7,0.9,0.7,3.3,7.3
24861,2014,3833,Luc Mbah a Moute,NA,PF,27,6,NBA,MIN,55,2,807,3.2,7.2,0.447,0.1,0.6,0.214,3.1,6.6,0.469,1.7,2.4,0.685,2.1,3.2,5.3,0.9,0.9,0.4,1.6,2.2,8.2
24862,2014,3774,Luis Scola,NA,PF,33,7,NBA,IND,82,2,1399,6.8,14.4,0.47,0,0.2,0.143,6.7,14.2,0.474,2.5,3.5,0.728,2.2,7.8,10.1,2.1,0.7,0.4,2.8,4.2,16.1
24863,2014,3959,Luke Babbitt,NA,PF,24,4,NBA,NOP,27,2,473,4.6,11.7,0.39,2.7,7.2,0.379,1.8,4.5,0.407,1.1,1.4,0.778,1.4,5.3,6.7,2.2,0.5,0.8,1.1,4,12.9
24864,2014,3465,Luke Ridnour,NA,PG,32,11,NBA,TOT,61,14,1141,4,10.3,0.385,1.2,3.4,0.343,2.8,6.9,0.406,0.5,0.8,0.654,0.7,2.3,3.1,5.6,1,0.3,2.1,2.9,9.7
24865,2014,3465,Luke Ridnour,NA,PG,32,11,NBA,MIL,36,12,763,4,10.3,0.384,1.2,3.2,0.368,2.8,7.1,0.391,0.6,0.9,0.684,0.7,2.2,2.9,5.8,1.1,0.1,2.2,2.6,9.7
24866,2014,3465,Luke Ridnour,NA,PG,32,11,NBA,CHA,25,2,378,4,10.3,0.389,1.1,3.8,0.3,2.9,6.5,0.441,0.4,0.7,0.571,0.8,2.6,3.3,5.1,0.9,0.6,1.9,3.5,9.5
24867,2014,3543,Luol Deng,NA,SF,28,10,NBA,TOT,63,63,2213,6,14,0.431,0.9,3.1,0.302,5.1,10.9,0.468,3.4,4.4,0.791,1.6,4.3,5.9,3,1,0.1,1.9,1.8,16.4
24868,2014,3543,Luol Deng,NA,SF,28,10,NBA,CHI,23,23,860,6.7,14.8,0.452,0.7,2.6,0.274,6,12.2,0.49,4.2,5.2,0.815,1.7,4.9,6.6,3.6,1,0.2,2.5,2.2,18.3
24869,2014,3543,Luol Deng,NA,SF,28,10,NBA,CLE,40,40,1353,5.6,13.5,0.417,1.1,3.4,0.315,4.5,10.1,0.451,3,3.8,0.771,1.6,3.8,5.4,2.6,1,0.1,1.5,1.5,15.2
24870,2014,4113,Maalik Wayns,NA,PG,22,2,NBA,LAC,2,0,9,4,8,0.5,0,0,NA,4,8,0.5,0,0,NA,0,8,8,8,8,0,0,16,8
24871,2014,4041,Malcolm Thomas,NA,PF,25,3,NBA,TOT,8,0,63,4,9.1,0.438,0.6,2.3,0.25,3.4,6.9,0.5,0,1.1,0,2.9,9.1,12,1.1,0,1.7,5.1,2.9,8.6
24872,2014,4041,Malcolm Thomas,NA,PF,25,3,NBA,SAS,1,0,15,2.4,9.6,0.25,0,0,NA,2.4,9.6,0.25,0,4.8,0,2.4,19.2,21.6,0,0,4.8,2.4,0,4.8
24873,2014,4041,Malcolm Thomas,NA,PF,25,3,NBA,UTA,7,0,48,4.5,9,0.5,0.7,3,0.25,3.7,6,0.625,0,0,NA,3,6,9,1.5,0,0.7,6,3.7,9.7
24874,2014,3961,Manny Harris,NA,SG,24,3,NBA,LAL,9,0,180,5.6,14,0.4,1.4,4,0.35,4.2,10,0.42,2,2.4,0.833,1.4,5.4,6.8,2.2,0.8,0.2,1.8,2,14.6
24875,2014,3401,Manu Ginóbili,NA,SG,36,12,NBA,SAS,68,3,1550,6.8,14.6,0.469,2.1,6,0.349,4.7,8.6,0.553,3.7,4.4,0.851,0.7,4,4.7,6.8,1.6,0.4,3.2,3,19.5
24876,2014,4042,MarShon Brooks,NA,SG,25,3,NBA,TOT,35,0,316,6.5,14.2,0.456,1.5,2.8,0.52,5,11.4,0.44,3.6,5,0.727,1.1,5,6.2,2.8,1.6,0.5,2.7,2.4,18.1
24877,2014,4042,MarShon Brooks,NA,SG,25,3,NBA,BOS,10,0,73,4.4,11.8,0.375,1,2,0.5,3.5,9.9,0.35,5.4,6.9,0.786,0.5,8.9,9.4,2,0.5,0.5,3.5,2.5,15.3
24878,2014,4042,MarShon Brooks,NA,SG,25,3,NBA,GSW,7,0,15,12,31.2,0.385,0,4.8,0,12,26.4,0.455,7.2,9.6,0.75,2.4,9.6,12,0,2.4,0,0,0,31.2
